Property Class Name,Period,Slice,As Of,Geography Name,Inventory SF,Market Asking Rent/SF,Net Absorption SF 12 Mo,Net Delivered SF 12 Mo,Vacancy Rate,Existing Buildings
Retail,2025 Q3,All,2025 Q2,Augusta - GA USA - South Richmond County (Cluster),10207086,15.3,-76773,993,4.61896769702435%,947
Retail,2025 Q3,All,2025 Q2,Augusta - GA USA - South Richmond County,10207086,15.3,-76773,993,4.61896769702435%,947
Retail,2025 Q3,All,2025 Q2,Austin - TX USA - Bastrop County (Cluster),4134718,24.6,-12232,-932,0.946956966072321%,529
Retail,2025 Q3,All,2025 Q2,Austin - TX USA - Bastrop County,4134718,24.6,-12232,-932,0.946956966072321%,529
Retail,2025 Q3,All,2025 Q2,Austin - TX USA - Caldwell County (Cluster),1225297,16.89,2538,4380,3.25651653110981%,202
Retail,2025 Q3,All,2025 Q2,Austin - TX USA - Caldwell County,1225297,16.89,2538,4380,3.25651653110981%,202
Retail,2025 Q3,All,2025 Q2,Austin - TX USA - CBD (Cluster),2329875,36.52,9712,-507,2.38549280911684%,337
Retail,2025 Q3,All,2025 Q2,Austin - TX USA - CBD,2329875,36.52,9712,-507,2.38549280911684%,337
Retail,2025 Q3,All,2025 Q2,Austin - TX USA - Cedar Park (Cluster),10326988,31.04,239752,79373,2.42042504251003%,656
Retail,2025 Q3,All,2025 Q2,Austin - TX USA - Cedar Park,10326988,31.04,239752,79373,2.42042504251003%,656
Retail,2025 Q3,All,2025 Q2,Austin - TX USA - Central (Cluster),9021899,30.88,195314,-2321,3.93583439290524%,906
Retail,2025 Q3,All,2025 Q2,Austin - TX USA - Central,9021899,30.88,195314,-2321,3.93583439290524%,906
Retail,2025 Q3,All,2025 Q2,Austin - TX USA - East (Cluster),4972677,31.2,10261,9210,2.99615282565355%,769
Retail,2025 Q3,All,2025 Q2,Austin - TX USA - East,4972677,31.2,10261,9210,2.99615282565355%,769
Retail,2025 Q3,All,2025 Q2,Austin - TX USA - Far Northeast (Cluster),5483088,29.54,202434,154758,2.06815935671329%,341
Retail,2025 Q3,All,2025 Q2,Austin - TX USA - Far Northeast,5483088,29.54,202434,154758,2.06815935671329%,341
Retail,2025 Q3,All,2025 Q2,Austin - TX USA - Far Northwest (Cluster),4540163,28.97,23738,411,3.92195172607899%,350
Retail,2025 Q3,All,2025 Q2,Austin - TX USA - Far Northwest,4540163,28.97,23738,411,3.92195172607899%,350
Retail,2025 Q3,All,2025 Q2,Austin - TX USA - Georgetown (Cluster),11839622,26.73,663914,1116097,6.92441016435623%,1079
Retail,2025 Q3,All,2025 Q2,Austin - TX USA - Georgetown,11839622,26.73,663914,1116097,6.92441016435623%,1079
Retail,2025 Q3,All,2025 Q2,Austin - TX USA - Hays County (Cluster),12585911,30.02,85267,109589,1.51649732142687%,1202
Retail,2025 Q3,All,2025 Q2,Austin - TX USA - Hays County,12585911,30.02,85267,109589,1.51649732142687%,1202
Retail,2025 Q3,All,2025 Q2,Austin - TX USA - North (Cluster),7906792,26.05,-36980,-3462,3.44360880553722%,586
Retail,2025 Q3,All,2025 Q2,Austin - TX USA - North/Domain,7906792,26.05,-36980,-3462,3.44360880553722%,586
Retail,2025 Q3,All,2025 Q2,Austin - TX USA - Northeast (Cluster),4040253,28.4,108274,193016,6.23649060726166%,244
Retail,2025 Q3,All,2025 Q2,Austin - TX USA - Northeast,4040253,28.4,108274,193016,6.23649060726166%,244
Retail,2025 Q3,All,2025 Q2,Austin - TX USA - Northwest (Cluster),5772996,35.77,-73593,-21548,4.20239344239235%,390
Retail,2025 Q3,All,2025 Q2,Austin - TX USA - Northwest,5772996,35.77,-73593,-21548,4.20239344239235%,390
Retail,2025 Q3,All,2025 Q2,Austin - TX USA - Round Rock (Cluster),9427439,30.96,-10783,64716,3.06219961494207%,771
Retail,2025 Q3,All,2025 Q2,Austin - TX USA - Round Rock,9427439,30.96,-10783,64716,3.06219961494207%,771
Retail,2025 Q3,All,2025 Q2,Austin - TX USA - South (Cluster),13664778,32.41,151907,111038,1.97979062795639%,1187
Retail,2025 Q3,All,2025 Q2,Austin - TX USA - South,13664778,32.41,151907,111038,1.97979062795639%,1187
Retail,2025 Q3,All,2025 Q2,Austin - TX USA - Southeast (Cluster),3394769,29.33,-29384,4038,1.52443358674645%,371
Retail,2025 Q3,All,2025 Q2,Austin - TX USA - Southeast,3394769,29.33,-29384,4038,1.52443358674645%,371
Retail,2025 Q3,All,2025 Q2,Austin - TX USA - Southwest (Cluster),10083490,37.92,9035,7587,2.47368719428778%,669
Retail,2025 Q3,All,2025 Q2,Austin - TX USA - Southwest,10083490,37.92,9035,7587,2.47368719428778%,669
Retail,2025 Q3,All,2025 Q2,Austin - TX USA - West Central (Cluster),1446014,37.55,-16407,-1199,4.57575097680092%,249
Retail,2025 Q3,All,2025 Q2,Austin - TX USA - West Central,1446014,37.55,-16407,-1199,4.57575097680092%,249
Retail,2025 Q3,All,2025 Q2,Bakersfield - CA USA - Downtown (Cluster),3472100,16.24,9411,4515,6.57639503479004%,506
Retail,2025 Q3,All,2025 Q2,Bakersfield - CA USA - Downtown,3472100,16.24,9411,4515,6.57639503479004%,506
Retail,2025 Q3,All,2025 Q2,Bakersfield - CA USA - NE Outlying Kern County (Cluster),2710613,15.12,-10355,3773,10.4379341006279%,267
Retail,2025 Q3,All,2025 Q2,Bakersfield - CA USA - NE Outlying Kern County,2710613,15.12,-10355,3773,10.4379341006279%,267
Retail,2025 Q3,All,2025 Q2,Bakersfield - CA USA - North Bakersfield (Cluster),1286440,16.22,-8851,-103,6.83203265070915%,161
Retail,2025 Q3,All,2025 Q2,Bakersfield - CA USA - North Bakersfield,1286440,16.22,-8851,-103,6.83203265070915%,161
Retail,2025 Q3,All,2025 Q2,Bakersfield - CA USA - North Outlying Kern County (Cluster),1141423,19.87,-21349,-81,8.93498733639717%,156
Retail,2025 Q3,All,2025 Q2,Bakersfield - CA USA - North Outlying Kern County,1141423,19.87,-21349,-81,8.93498733639717%,156
Retail,2025 Q3,All,2025 Q2,Bakersfield - CA USA - Northeast Bakersfield (Cluster),3190059,18.01,4393,-265,4.5366246253252%,329
Retail,2025 Q3,All,2025 Q2,Bakersfield - CA USA - Northeast Bakersfield,3190059,18.01,4393,-265,4.5366246253252%,329
Retail,2025 Q3,All,2025 Q2,Bakersfield - CA USA - Northwest Bakersfield (Cluster),4470876,23.59,-12370,5041,1.81076377630234%,334
Retail,2025 Q3,All,2025 Q2,Bakersfield - CA USA - Northwest Bakersfield,4470876,23.59,-12370,5041,1.81076377630234%,334
Retail,2025 Q3,All,2025 Q2,Bakersfield - CA USA - NW Outlying Kern County (Cluster),2170881,22.26,-20224,6254,6.67208358645439%,239
Retail,2025 Q3,All,2025 Q2,Bakersfield - CA USA - NW Outlying Kern County,2170881,22.26,-20224,6254,6.67208358645439%,239
Retail,2025 Q3,All,2025 Q2,Bakersfield - CA USA - SE Outlying Kern County (Cluster),3320386,23.3,-27310,-334,7.7108807861805%,372
Retail,2025 Q3,All,2025 Q2,Bakersfield - CA USA - SE Outlying Kern County,3320386,23.3,-27310,-334,7.7108807861805%,372
Retail,2025 Q3,All,2025 Q2,Bakersfield - CA USA - South Bakersfield (Cluster),4354214,17.66,-14981,19340,3.4527700394392%,239
Retail,2025 Q3,All,2025 Q2,Bakersfield - CA USA - South Bakersfield,4354214,17.66,-14981,19340,3.4527700394392%,239
Retail,2025 Q3,All,2025 Q2,Bakersfield - CA USA - Southeast Bakersfield (Cluster),1097593,18.35,-236,-60,1.01613253355026%,231
Retail,2025 Q3,All,2025 Q2,Bakersfield - CA USA - Southeast Bakersfield,1097593,18.35,-236,-60,1.01613253355026%,231
Retail,2025 Q3,All,2025 Q2,Bakersfield - CA USA - Southwest Bakersfield (Cluster),5534371,21.09,-115174,10101,6.2314759939909%,350
Retail,2025 Q3,All,2025 Q2,Bakersfield - CA USA - Southwest Bakersfield,5534371,21.09,-115174,10101,6.2314759939909%,350
Retail,2025 Q3,All,2025 Q2,Bakersfield - CA USA - SW Outlying Kern County (Cluster),2136515,16.42,-2543,4818,8.25465768575668%,215
Retail,2025 Q3,All,2025 Q2,Bakersfield - CA USA - SW Outlying Kern County,2136515,16.42,-2543,4818,8.25465768575668%,215
Retail,2025 Q3,All,2025 Q2,Bakersfield - CA USA - University Centre (Cluster),982677,29.94,-19603,-94,7.18048736453056%,57
Retail,2025 Q3,All,2025 Q2,Bakersfield - CA USA - University Centre,982677,29.94,-19603,-94,7.18048736453056%,57
Retail,2025 Q3,All,2025 Q2,Baltimore - MD USA - Aberdeen,2612679,20.54,32957,12832,2.54554804414511%,309
Retail,2025 Q3,All,2025 Q2,Baltimore - MD USA - Annapolis,7922284,33.44,35074,47146,10.0955478847027%,583
Retail,2025 Q3,All,2025 Q2,Baltimore - MD USA - Baltimore City East (Cluster),13401365,19.26,75553,-2387,2.89751086384058%,2680
Retail,2025 Q3,All,2025 Q2,Baltimore - MD USA - Baltimore City West (Cluster),8605979,20.57,-137069,-1640,8.90080034732819%,1402
Retail,2025 Q3,All,2025 Q2,Baltimore - MD USA - Baltimore County East (Cluster),18526204,22.04,-89573,173570,5.35533353686333%,1528
Retail,2025 Q3,All,2025 Q2,Baltimore - MD USA - Baltimore County East,18526204,22.04,-89573,173570,5.35533353686333%,1528
Retail,2025 Q3,All,2025 Q2,Baltimore - MD USA - Baltimore County SW (Cluster),8033036,22.48,-33308,-1857,6.31139948964119%,586
Retail,2025 Q3,All,2025 Q2,Baltimore - MD USA - Baltimore Midtown,3369612,19.01,-36110,-42917,3.64780873060226%,620
Retail,2025 Q3,All,2025 Q2,Baltimore - MD USA - Baltimore Northeast,5056764,17.33,6975,-946,3.45920845866203%,927
Retail,2025 Q3,All,2025 Q2,Baltimore - MD USA - Baltimore Northwest,5678034,23.09,-141908,-1132,11.8469879031181%,836
Retail,2025 Q3,All,2025 Q2,Baltimore - MD USA - Baltimore Southeast,8344601,20.43,68578,-1441,2.55712643265724%,1753
Retail,2025 Q3,All,2025 Q2,Baltimore - MD USA - Baltimore Southwest,2927945,15.68,4839,-508,3.18738892674446%,566
Retail,2025 Q3,All,2025 Q2,Baltimore - MD USA - BWI Howard County,882338,24.89,-4262,-194,1.52424583211541%,111
Retail,2025 Q3,All,2025 Q2,Baltimore - MD USA - BWI North/Linthicum,727477,24.58,-222,-149,6.05118796229362%,100
Retail,2025 Q3,All,2025 Q2,Baltimore - MD USA - BWI/Anne Arundel,4649350,28.06,18129,-1141,1.04956608265638%,190
Retail,2025 Q3,All,2025 Q2,Baltimore - MD USA - BWI/Baltimore County,1514806,21.73,-37582,-336,4.35950197279453%,142
Retail,2025 Q3,All,2025 Q2,Baltimore - MD USA - Carroll County (Cluster),8721649,21.92,42663,29655,2.56665907800198%,671
Retail,2025 Q3,All,2025 Q2,Baltimore - MD USA - Carroll County,8721649,21.92,42663,29655,2.56665907800198%,671
Retail,2025 Q3,All,2025 Q2,Baltimore - MD USA - Catonsville,3971492,22.94,9672,-925,2.78235487639904%,287
Retail,2025 Q3,All,2025 Q2,Baltimore - MD USA - CBD Baltimore,3497354,22.28,30251,-7262,9.16478559374809%,409
Retail,2025 Q3,All,2025 Q2,Baltimore - MD USA - Central Baltimore County (Cluster),11735968,26.98,-109919,-781,6.46535530686378%,747
Retail,2025 Q3,All,2025 Q2,Baltimore - MD USA - Columbia North,2539011,30.13,-2035,-1781,1.33658340200782%,120
Retail,2025 Q3,All,2025 Q2,Baltimore - MD USA - Columbia South,3457429,29.17,30924,19572,2.07581985741854%,220
Retail,2025 Q3,All,2025 Q2,Baltimore - MD USA - Downtown Baltimore City (Cluster),6866966,20.67,-5859,-50179,6.4576119184494%,1029
Retail,2025 Q3,All,2025 Q2,Baltimore - MD USA - Downtown Columbia,2135482,36.42,918,-538,12.0647236704826%,56
Retail,2025 Q3,All,2025 Q2,Baltimore - MD USA - Ellicott City,2827215,30.38,21741,-648,0.999570265412331%,239
Retail,2025 Q3,All,2025 Q2,Baltimore - MD USA - Ellicott City/Columbia (Cluster),10959137,31.12,51548,16605,3.57332862913609%,635
Retail,2025 Q3,All,2025 Q2,Baltimore - MD USA - Harford County (Cluster),12676361,22.7,-88435,400,5.21974712610245%,1120
Retail,2025 Q3,All,2025 Q2,Baltimore - MD USA - I-97/Crain Hwy Corridor,4190605,26.88,23138,3806,2.37466897815466%,272
Retail,2025 Q3,All,2025 Q2,Baltimore - MD USA - Outlying Harford County,10063682,23.26,-121392,-12432,5.91400824487209%,811
Retail,2025 Q3,All,2025 Q2,Baltimore - MD USA - Outlying Howard County (Cluster),882238,26.93,-4059,-196,4.28444482386112%,90
Retail,2025 Q3,All,2025 Q2,Baltimore - MD USA - Outlying Howard County,882238,26.93,-4059,-196,4.28444482386112%,90
Retail,2025 Q3,All,2025 Q2,Baltimore - MD USA - Queen Anne's County (Cluster),2326738,18.15,6160,15486,5.5245153605938%,237
Retail,2025 Q3,All,2025 Q2,Baltimore - MD USA - Queen Anne's County,2326738,18.15,6160,15486,5.5245153605938%,237
Retail,2025 Q3,All,2025 Q2,Baltimore - MD USA - Reisterstown Rd Corridor (Cluster),8494235,25.5,-60042,25273,9.94109511375427%,606
Retail,2025 Q3,All,2025 Q2,Baltimore - MD USA - Reisterstown Rd Corridor,8494235,25.5,-60042,25273,9.94109511375427%,606
Retail,2025 Q3,All,2025 Q2,Baltimore - MD USA - Route 1/BWI Area (Cluster),6259165,27.2,13645,-1484,1.69779825955629%,401
Retail,2025 Q3,All,2025 Q2,Baltimore - MD USA - Route 2 Corridor (Cluster),12234627,23.07,26189,-34664,5.89245595037937%,897
Retail,2025 Q3,All,2025 Q2,Baltimore - MD USA - Route 2 Corridor North,8937991,21.98,29465,-33881,7.2337731719017%,689
Retail,2025 Q3,All,2025 Q2,Baltimore - MD USA - Route 2 Corridor South,3296636,26.05,-3276,-783,2.25581470876932%,208
Retail,2025 Q3,All,2025 Q2,Baltimore - MD USA - Route 83 Corridor North,3522994,27.16,-39864,-833,6.34099841117859%,241
Retail,2025 Q3,All,2025 Q2,Baltimore - MD USA - Route 83 Corridor South,2282321,29.15,30364,-543,11.6142295300961%,136
Retail,2025 Q3,All,2025 Q2,Baltimore - MD USA - Southern Anne Arundel (Cluster),13943070,30.48,78003,50559,7.28685259819031%,1068
Retail,2025 Q3,All,2025 Q2,Baltimore - MD USA - Southern Anne Arundel,1830181,25.94,19791,-393,6.37641847133636%,213
Retail,2025 Q3,All,2025 Q2,Baltimore - MD USA - Towson,5930653,26.03,-100419,595,4.55776117742062%,370
Retail,2025 Q3,All,2025 Q2,Baltimore - MD USA - Woodlawn,2546738,22.21,-5398,-596,12.9757359623909%,157
Retail,2025 Q3,All,2025 Q2,Baton Rouge - LA USA - Ascension Parish (Cluster),6265665,19.1,-86560,2788,1.95711068809032%,558
Retail,2025 Q3,All,2025 Q2,Baton Rouge - LA USA - Ascension Parish,6265665,19.1,-86560,2788,1.95711068809032%,558
Retail,2025 Q3,All,2025 Q2,Baton Rouge - LA USA - College/Acadian,3498632,25.02,-9495,-5528,4.55700978636742%,272
Retail,2025 Q3,All,2025 Q2,Baton Rouge - LA USA - East Feliciana Parish (Cluster),206490,18.22,-12652,-24,8.31420421600342%,34
Retail,2025 Q3,All,2025 Q2,Baton Rouge - LA USA - East Feliciana Parish,206490,18.22,-12652,-24,8.31420421600342%,34
Retail,2025 Q3,All,2025 Q2,Baton Rouge - LA USA - Essen/Bluebonnet,8113957,23.93,-46235,-1289,2.50107310712337%,430
Retail,2025 Q3,All,2025 Q2,Baton Rouge - LA USA - Florida/Airline,10115266,14.32,-129031,10558,3.99188697338104%,754
Retail,2025 Q3,All,2025 Q2,Baton Rouge - LA USA - Greater Baton Rouge N (Cluster),17028400,14.36,-115334,64697,3.7110298871994%,1459
Retail,2025 Q3,All,2025 Q2,Baton Rouge - LA USA - Greater Baton Rouge N,5595791,13.97,38790,54336,2.56374832242727%,598
Retail,2025 Q3,All,2025 Q2,Baton Rouge - LA USA - Greater Baton Rouge S (Cluster),15482442,22.71,-90910,-1891,2.94896624982357%,1031
Retail,2025 Q3,All,2025 Q2,Baton Rouge - LA USA - Livingston Parish (Cluster),4737546,19.93,-39438,11815,3.7158478051424%,447
Retail,2025 Q3,All,2025 Q2,Baton Rouge - LA USA - Livingston Parish,4737546,19.93,-39438,11815,3.7158478051424%,447
Retail,2025 Q3,All,2025 Q2,Baton Rouge - LA USA - North CBD (Cluster),313468,21.62,-356,-38,1.64418704807758%,49
Retail,2025 Q3,All,2025 Q2,Baton Rouge - LA USA - North CBD,313468,21.62,-356,-38,1.64418704807758%,49
Retail,2025 Q3,All,2025 Q2,Baton Rouge - LA USA - Old South Baton Rouge (Cluster),536055,21.56,-4308,-47,3.47893424332142%,138
Retail,2025 Q3,All,2025 Q2,Baton Rouge - LA USA - Old South Baton Rouge,536055,21.56,-4308,-47,3.47893424332142%,138
Retail,2025 Q3,All,2025 Q2,Baton Rouge - LA USA - Pointe Coupee Parish (Cluster),731277,10.79,19440,-103,5.08111156523228%,74
Retail,2025 Q3,All,2025 Q2,Baton Rouge - LA USA - Pointe Coupee Parish,731277,10.79,19440,-103,5.08111156523228%,74
Retail,2025 Q3,All,2025 Q2,Baton Rouge - LA USA - Sherwood Forest,3869853,18.07,-35180,4926,2.43427846580744%,329
Retail,2025 Q3,All,2025 Q2,Baton Rouge - LA USA - South CBD (Cluster),467742,19.1,-5027,-56,1.06340674683452%,85
Retail,2025 Q3,All,2025 Q2,Baton Rouge - LA USA - South CBD,467742,19.1,-5027,-56,1.06340674683452%,85
Retail,2025 Q3,All,2025 Q2,Baton Rouge - LA USA - St Helena Parish (Cluster),137698,18.75,-146,-14,0.0958619581069797%,24
Retail,2025 Q3,All,2025 Q2,Baton Rouge - LA USA - St Helena Parish,137698,18.75,-146,-14,0.0958619581069797%,24
Retail,2025 Q3,All,2025 Q2,Baton Rouge - LA USA - West Baton Rouge (Cluster),2065439,14.07,19197,-294,1.8823117017746%,212
Retail,2025 Q3,All,2025 Q2,Baton Rouge - LA USA - West Baton Rouge,2065439,14.07,19197,-294,1.8823117017746%,212
Retail,2025 Q3,All,2025 Q2,Baton Rouge - LA USA - West Feliciana Parish (Cluster),247048,17.14,-1490,-32,0.590168731287122%,29
Retail,2025 Q3,All,2025 Q2,Baton Rouge - LA USA - West Feliciana Parish,247048,17.14,-1490,-32,0.590168731287122%,29
Retail,2025 Q3,All,2025 Q2,Baton Rouge - LA USA - Zachary,1317343,16.34,-25093,-197,6.42786249518394%,107
Retail,2025 Q3,All,2025 Q2,Battle Creek - MI USA - Battle Crk/W Calhoun Cnty,7056579,11.75,-21979,-1086,5.10131046175957%,690
Retail,2025 Q3,All,2025 Q2,Battle Creek - MI USA - Calhoun County (Cluster),8907273,10.98,-55846,-1328,6.22110702097416%,952
Retail,2025 Q3,All,2025 Q2,Battle Creek - MI USA - Eastern Calhoun County,1850694,8.03,-33867,-242,10.4908213019371%,262
Retail,2025 Q3,All,2025 Q2,Beaumont - TX USA - Beaumont (Cluster),9558267,19.45,-56917,41058,6.27474635839462%,656
Retail,2025 Q3,All,2025 Q2,Beaumont - TX USA - Beaumont,9558267,19.45,-56917,41058,6.27474635839462%,656
Retail,2025 Q3,All,2025 Q2,Beaumont - TX USA - Downtown Beaumont (Cluster),3607944,13.66,36248,-206,4.76135425269604%,465
Retail,2025 Q3,All,2025 Q2,Beaumont - TX USA - Downtown Beaumont,3607944,13.66,36248,-206,4.76135425269604%,465
Retail,2025 Q3,All,2025 Q2,Beaumont - TX USA - Downtown Port Arthur (Cluster),1142390,14.03,-6779,-85,14.8423045873642%,110
Retail,2025 Q3,All,2025 Q2,Beaumont - TX USA - Downtown Port Arthur,1142390,14.03,-6779,-85,14.8423045873642%,110
Retail,2025 Q3,All,2025 Q2,Beaumont - TX USA - Hardin County (Cluster),2399419,16.91,4007,15653,1.98673103004694%,244
Retail,2025 Q3,All,2025 Q2,Beaumont - TX USA - Hardin County,2399419,16.91,4007,15653,1.98673103004694%,244
Retail,2025 Q3,All,2025 Q2,Beaumont - TX USA - Orange County (Cluster),3453698,14.78,34172,17783,2.79341153800488%,396
Retail,2025 Q3,All,2025 Q2,Beaumont - TX USA - Orange County,3453698,14.78,34172,17783,2.79341153800488%,396
Retail,2025 Q3,All,2025 Q2,Beaumont - TX USA - Outlying Jefferson County (Cluster),285874,15.46,876,-16,1.42090572044253%,40
Retail,2025 Q3,All,2025 Q2,Beaumont - TX USA - Outlying Jefferson County,285874,15.46,876,-16,1.42090572044253%,40
Retail,2025 Q3,All,2025 Q2,Beaumont - TX USA - Port Arthur (Cluster),5572012,17.25,-178233,5854,7.11218863725662%,403
Retail,2025 Q3,All,2025 Q2,Beaumont - TX USA - Port Arthur,5572012,17.25,-178233,5854,7.11218863725662%,403
Retail,2025 Q3,All,2025 Q2,Bend - OR USA - Deschutes County (Cluster),11693893,21.97,55276,278305,3.83233353495598%,1166
Retail,2025 Q3,All,2025 Q2,Bend - OR USA - Deschutes County,11693893,21.97,55276,278305,3.83233353495598%,1166
Retail,2025 Q3,All,2025 Q2,Binghamton - NY USA - Binghamton (Cluster),15179547,13.77,-19730,272666,5.62356039881706%,1375
Retail,2025 Q3,All,2025 Q2,Binghamton - NY USA - Broome County,15179547,13.77,-19730,272666,5.62356039881706%,1375
Retail,2025 Q3,All,2025 Q2,Birmingham - AL USA - Bessemer,14017723,11.27,400251,86417,5.31044863164425%,1488
Retail,2025 Q3,All,2025 Q2,Birmingham - AL USA - Bibb County (Cluster),574816,8.17,7644,-31641,1.31729105487466%,66
Retail,2025 Q3,All,2025 Q2,Birmingham - AL USA - Bibb County,574816,8.17,7644,-31641,1.31729105487466%,66
Retail,2025 Q3,All,2025 Q2,Birmingham - AL USA - Blount County (Cluster),1428345,11.1,-25437,-173,2.04243380576372%,194
Retail,2025 Q3,All,2025 Q2,Birmingham - AL USA - Blount County,1428345,11.1,-25437,-173,2.04243380576372%,194
Retail,2025 Q3,All,2025 Q2,Birmingham - AL USA - CBD,1958895,17.6,-49108,-25114,7.48927295207977%,190
Retail,2025 Q3,All,2025 Q2,Birmingham - AL USA - Center Point,4420178,11,-85668,-2752,6.46980702877045%,495
Retail,2025 Q3,All,2025 Q2,Birmingham - AL USA - Central Birmingham (Cluster),7171949,16.62,-6615,-33826,4.8143956810236%,896
Retail,2025 Q3,All,2025 Q2,Birmingham - AL USA - Chelsea/Harpersville,1083527,18.83,-1527,-138,2.09039561450481%,132
Retail,2025 Q3,All,2025 Q2,Birmingham - AL USA - Chilton County (Cluster),2112495,14.37,-2029,10377,1.28066577017307%,278
Retail,2025 Q3,All,2025 Q2,Birmingham - AL USA - Chilton County,2112495,14.37,-2029,10377,1.28066577017307%,278
Retail,2025 Q3,All,2025 Q2,Birmingham - AL USA - Eastside,552282,11.53,1192,-69,0.618162471801043%,75
Retail,2025 Q3,All,2025 Q2,Birmingham - AL USA - Fultondale,5853347,13.18,-49485,-4489,4.0663231164217%,673
Retail,2025 Q3,All,2025 Q2,Birmingham - AL USA - Hoover,8193360,19.9,-47046,93939,5.11018671095371%,345
Retail,2025 Q3,All,2025 Q2,Birmingham - AL USA - Hwy 280/Jefferson County,2692905,25.98,13712,-397,1.33740324527025%,186
Retail,2025 Q3,All,2025 Q2,Birmingham - AL USA - Hwy 280/Shelby County,4469085,21.12,-1186,-11927,2.90983505547047%,245
Retail,2025 Q3,All,2025 Q2,Birmingham - AL USA - I-65 Corr/S Shelby County,8220830,16.07,-20264,-1127,2.51172930002213%,819
Retail,2025 Q3,All,2025 Q2,Birmingham - AL USA - Midtown,4404849,21.86,-15121,-1845,4.91079278290272%,408
Retail,2025 Q3,All,2025 Q2,Birmingham - AL USA - North Jefferson County (Cluster),5853347,13.18,-49485,-4489,4.0663231164217%,673
Retail,2025 Q3,All,2025 Q2,Birmingham - AL USA - Shelby County (Cluster),13773442,17.93,-22977,-13192,2.60775778442621%,1196
Retail,2025 Q3,All,2025 Q2,Birmingham - AL USA - South Jefferson County (Cluster),20616880,20.81,-46194,148179,4.56652492284775%,1315
Retail,2025 Q3,All,2025 Q2,Birmingham - AL USA - Southside,3421464,18.85,33329,-8508,4.11806181073189%,428
Retail,2025 Q3,All,2025 Q2,Birmingham - AL USA - St Clair County (Cluster),4151106,11.56,-16762,-1127,1.13352918997407%,475
