Property Class Name,Period,Slice,As Of,Geography Name,Inventory SF,Market Asking Rent/SF,Net Absorption SF 12 Mo,Net Delivered SF 12 Mo,Vacancy Rate,Existing Buildings
Industrial,2025 Q3,All,2025 Q2,Austin - TX USA - Georgetown  (Cluster),18869060,12.06,1003518,2503998,23.4944924712181%,742
Industrial,2025 Q3,All,2025 Q2,Austin - TX USA - Georgetown,18869060,12.06,1003518,2503998,23.4944924712181%,742
Industrial,2025 Q3,All,2025 Q2,Austin - TX USA - Hays County  (Cluster),20462290,11.63,1266007,706848,12.6668035984039%,828
Industrial,2025 Q3,All,2025 Q2,Austin - TX USA - Hays County,20462290,11.63,1266007,706848,12.6668035984039%,828
Industrial,2025 Q3,All,2025 Q2,Austin - TX USA - North  (Cluster),18641526,14.54,-330206,14792,10.3082709014416%,735
Industrial,2025 Q3,All,2025 Q2,Austin - TX USA - North,18641526,14.54,-330206,14792,10.3082709014416%,735
Industrial,2025 Q3,All,2025 Q2,Austin - TX USA - Northeast  (Cluster),18302981,14.51,-266827,518322,10.8905591070652%,354
Industrial,2025 Q3,All,2025 Q2,Austin - TX USA - Northeast,18302981,14.51,-266827,518322,10.8905591070652%,354
Industrial,2025 Q3,All,2025 Q2,Austin - TX USA - Northwest  (Cluster),3723832,16.5,-142511,-426,7.53495320677757%,56
Industrial,2025 Q3,All,2025 Q2,Austin - TX USA - Northwest,3723832,16.5,-142511,-426,7.53495320677757%,56
Industrial,2025 Q3,All,2025 Q2,Austin - TX USA - Round Rock  (Cluster),10529437,15.23,70141,1012976,18.8080996274948%,395
Industrial,2025 Q3,All,2025 Q2,Austin - TX USA - Round Rock,10529437,15.23,70141,1012976,18.8080996274948%,395
Industrial,2025 Q3,All,2025 Q2,Austin - TX USA - South  (Cluster),4351875,16.94,-35339,-11069,9.39981043338776%,321
Industrial,2025 Q3,All,2025 Q2,Austin - TX USA - South,4351875,16.94,-35339,-11069,9.39981043338776%,321
Industrial,2025 Q3,All,2025 Q2,Austin - TX USA - Southeast  (Cluster),24292251,13.62,1244895,2410421,17.4180239439011%,500
Industrial,2025 Q3,All,2025 Q2,Austin - TX USA - Southeast,24292251,13.62,1244895,2410421,17.4180239439011%,500
Industrial,2025 Q3,All,2025 Q2,Austin - TX USA - Southwest  (Cluster),5269157,20.16,-2480,269446,10.136441141367%,243
Industrial,2025 Q3,All,2025 Q2,Austin - TX USA - Southwest,5269157,20.16,-2480,269446,10.136441141367%,243
Industrial,2025 Q3,All,2025 Q2,Austin - TX USA - West Central  (Cluster),87128,17.46,-21013,-20756,0.294968322850764%,10
Industrial,2025 Q3,All,2025 Q2,Austin - TX USA - West Central,87128,17.46,-21013,-20756,0.294968322850764%,10
Industrial,2025 Q3,All,2025 Q2,Bakersfield - CA USA - Downtown (Cluster),2205105,11.06,161,-130,6.7892462015152%,180
Industrial,2025 Q3,All,2025 Q2,Bakersfield - CA USA - Downtown,2205105,11.06,161,-130,6.7892462015152%,180
Industrial,2025 Q3,All,2025 Q2,Bakersfield - CA USA - NE Outlying Kern County (Cluster),1168515,10.5,-52839,-91,8.8007427752018%,93
Industrial,2025 Q3,All,2025 Q2,Bakersfield - CA USA - NE Outlying Kern County,1168515,10.5,-52839,-91,8.8007427752018%,93
Industrial,2025 Q3,All,2025 Q2,Bakersfield - CA USA - North Bakersfield (Cluster),8875233,11.03,-188503,-784,4.14700098335743%,335
Industrial,2025 Q3,All,2025 Q2,Bakersfield - CA USA - North Bakersfield,8875233,11.03,-188503,-784,4.14700098335743%,335
Industrial,2025 Q3,All,2025 Q2,Bakersfield - CA USA - North Outlying Kern County (Cluster),4077515,10.06,-853710,-384,37.6039087772369%,42
Industrial,2025 Q3,All,2025 Q2,Bakersfield - CA USA - North Outlying Kern County,4077515,10.06,-853710,-384,37.6039087772369%,42
Industrial,2025 Q3,All,2025 Q2,Bakersfield - CA USA - Northeast Bakersfield (Cluster),1747832,10.12,27565,-112,7.45706707239151%,147
Industrial,2025 Q3,All,2025 Q2,Bakersfield - CA USA - Northeast Bakersfield,1747832,10.12,27565,-112,7.45706707239151%,147
Industrial,2025 Q3,All,2025 Q2,Bakersfield - CA USA - Northwest Bakersfield (Cluster),5574168,12.67,145293,-299,5.86623884737492%,516
Industrial,2025 Q3,All,2025 Q2,Bakersfield - CA USA - Northwest Bakersfield,5574168,12.67,145293,-299,5.86623884737492%,516
Industrial,2025 Q3,All,2025 Q2,Bakersfield - CA USA - NW Outlying Kern County (Cluster),19836396,8.58,343892,1085865,16.1094591021538%,195
Industrial,2025 Q3,All,2025 Q2,Bakersfield - CA USA - NW Outlying Kern County,19836396,8.58,343892,1085865,16.1094591021538%,195
Industrial,2025 Q3,All,2025 Q2,Bakersfield - CA USA - SE Outlying Kern County (Cluster),5390994,9.86,-321714,-686,9.37209352850914%,118
Industrial,2025 Q3,All,2025 Q2,Bakersfield - CA USA - SE Outlying Kern County,5390994,9.86,-321714,-686,9.37209352850914%,118
Industrial,2025 Q3,All,2025 Q2,Bakersfield - CA USA - South Bakersfield (Cluster),645344,14.77,-35134,-29,7.00882002711296%,70
Industrial,2025 Q3,All,2025 Q2,Bakersfield - CA USA - South Bakersfield,645344,14.77,-35134,-29,7.00882002711296%,70
Industrial,2025 Q3,All,2025 Q2,Bakersfield - CA USA - Southeast Bakersfield (Cluster),7229104,9.99,-72712,-950,5.34093864262104%,378
Industrial,2025 Q3,All,2025 Q2,Bakersfield - CA USA - Southeast Bakersfield,7229104,9.99,-72712,-950,5.34093864262104%,378
Industrial,2025 Q3,All,2025 Q2,Bakersfield - CA USA - Southwest Bakersfield (Cluster),5373312,12.47,-19809,-463,2.08763238042593%,231
Industrial,2025 Q3,All,2025 Q2,Bakersfield - CA USA - Southwest Bakersfield,5373312,12.47,-19809,-463,2.08763238042593%,231
Industrial,2025 Q3,All,2025 Q2,Bakersfield - CA USA - SW Outlying Kern County (Cluster),4579021,8.19,-15666,7489,1.77996568381786%,90
Industrial,2025 Q3,All,2025 Q2,Bakersfield - CA USA - SW Outlying Kern County,4579021,8.19,-15666,7489,1.77996568381786%,90
Industrial,2025 Q3,All,2025 Q2,Baltimore - MD USA - Aberdeen,23472159,10.05,-779397,568282,11.8210852146149%,177
Industrial,2025 Q3,All,2025 Q2,Baltimore - MD USA - Annapolis,2816156,18.29,3360,-1628,3.04951146245003%,122
Industrial,2025 Q3,All,2025 Q2,Baltimore - MD USA - Arbutus,10957973,10.82,-92060,-7329,11.5317314863205%,192
Industrial,2025 Q3,All,2025 Q2,Baltimore - MD USA - Baltimore City  (Cluster),62131023,9.63,-1515464,-93094,9.37204286456108%,1723
Industrial,2025 Q3,All,2025 Q2,Baltimore - MD USA - Baltimore County East  (Cluster),41523151,10.34,-1297468,-30245,11.3352090120316%,602
Industrial,2025 Q3,All,2025 Q2,Baltimore - MD USA - Baltimore County East,41523151,10.34,-1297468,-30245,11.3352090120316%,602
Industrial,2025 Q3,All,2025 Q2,Baltimore - MD USA - Baltimore County West  (Cluster),20175514,11.69,-133576,-14647,10.9142251312733%,490
Industrial,2025 Q3,All,2025 Q2,Baltimore - MD USA - Baltimore Midtown,4320930,8.5,80182,-2743,9.62017402052879%,202
Industrial,2025 Q3,All,2025 Q2,Baltimore - MD USA - Baltimore NE,6849874,8.56,-243450,-4144,7.67031610012054%,213
Industrial,2025 Q3,All,2025 Q2,Baltimore - MD USA - Baltimore NW,5058269,9.95,-206909,-52899,15.0041446089745%,204
Industrial,2025 Q3,All,2025 Q2,Baltimore - MD USA - Baltimore SE,27894864,10.2,-590117,-20742,9.39769744873047%,627
Industrial,2025 Q3,All,2025 Q2,Baltimore - MD USA - Baltimore SW,16447970,9.35,-501795,-11473,8.41645523905754%,432
Industrial,2025 Q3,All,2025 Q2,Baltimore - MD USA - BWI North/Linthicum,5346456,15.67,-51901,-3301,9.93744283914566%,134
Industrial,2025 Q3,All,2025 Q2,Baltimore - MD USA - BWI/Anne Arundel,17389812,13.17,12606,714641,12.2398965060711%,264
Industrial,2025 Q3,All,2025 Q2,Baltimore - MD USA - Carroll County  (Cluster),11814828,10.45,16335,35058,2.39369552582502%,324
Industrial,2025 Q3,All,2025 Q2,Baltimore - MD USA - Carroll County,11814828,10.45,16335,35058,2.39369552582502%,324
Industrial,2025 Q3,All,2025 Q2,Baltimore - MD USA - CBD Baltimore,1559116,9.13,-53375,-1093,7.51047357916832%,45
Industrial,2025 Q3,All,2025 Q2,Baltimore - MD USA - Columbia  (Cluster),13804191,14.66,-235584,-8379,9.50144752860069%,189
Industrial,2025 Q3,All,2025 Q2,Baltimore - MD USA - Columbia North,2073476,15.05,35257,-1361,4.81269136071205%,51
Industrial,2025 Q3,All,2025 Q2,Baltimore - MD USA - Columbia South,11730715,14.59,-270841,-7018,10.3302143514156%,138
Industrial,2025 Q3,All,2025 Q2,Baltimore - MD USA - Harford County  (Cluster),32026282,10.66,-849258,561904,9.83050391077995%,460
Industrial,2025 Q3,All,2025 Q2,Baltimore - MD USA - I-97/Crain Hwy Corrid,2993061,16.99,20078,32184,5.40887750685215%,132
Industrial,2025 Q3,All,2025 Q2,Baltimore - MD USA - Outlying Harford Cnty,8554123,12.29,-69861,-6378,4.36843149363995%,283
Industrial,2025 Q3,All,2025 Q2,Baltimore - MD USA - Outlying Howard Cnty  (Cluster),96821,14.35,-659,-169,0.506088556721807%,12
Industrial,2025 Q3,All,2025 Q2,Baltimore - MD USA - Outlying Howard Cnty,96821,14.35,-659,-169,0.506088556721807%,12
Industrial,2025 Q3,All,2025 Q2,Baltimore - MD USA - Queen Anne's County  (Cluster),3633458,11.23,-19819,-2070,1.19313336908817%,125
Industrial,2025 Q3,All,2025 Q2,Baltimore - MD USA - Queen Anne's County,3633458,11.23,-19819,-2070,1.19313336908817%,125
Industrial,2025 Q3,All,2025 Q2,Baltimore - MD USA - Reisterstown Rd,4910873,13.67,-32578,-4580,7.84300491213799%,184
Industrial,2025 Q3,All,2025 Q2,Baltimore - MD USA - Route 1 Corridor,25140394,12.59,-847407,-30895,9.82675105333328%,357
Industrial,2025 Q3,All,2025 Q2,Baltimore - MD USA - Route 1/BWI Area  (Cluster),54908894,13.09,-1034701,676351,10.5797104537487%,867
Industrial,2025 Q3,All,2025 Q2,Baltimore - MD USA - Route 2 Corridor  (Cluster),11797463,12.1,-490877,-7060,10.6857888400555%,211
Industrial,2025 Q3,All,2025 Q2,Baltimore - MD USA - Route 2 Corridor,11797463,12.1,-490877,-7060,10.6857888400555%,211
Industrial,2025 Q3,All,2025 Q2,Baltimore - MD USA - Route 83 Corridor  (Cluster),11188203,15.08,-229810,-7211,5.78860603272915%,237
Industrial,2025 Q3,All,2025 Q2,Baltimore - MD USA - Rt 1/BWI Howard,7032232,12.66,-147999,-4094,9.65443104505539%,112
Industrial,2025 Q3,All,2025 Q2,Baltimore - MD USA - Rt 83 Corridor North,8292950,13.82,-233861,-5079,6.46581724286079%,143
Industrial,2025 Q3,All,2025 Q2,Baltimore - MD USA - Rt 83 Corridor South,1838105,17.21,10775,-1179,3.95891405642033%,43
Industrial,2025 Q3,All,2025 Q2,Baltimore - MD USA - Southern Anne Arundel,425911,16.58,-1972,-278,8.96900966763496%,29
Industrial,2025 Q3,All,2025 Q2,Baltimore - MD USA - Towson,1057148,21.2,-6724,-953,3.65748219192028%,51
Industrial,2025 Q3,All,2025 Q2,Baltimore - MD USA - Woodlawn/Catonsville,4306668,11.68,-8938,-2738,12.8451272845268%,114
Industrial,2025 Q3,All,2025 Q2,Baton Rouge - LA USA - Ascension  (Cluster),7095798,12.98,-79523,408720,8.11880528926849%,399
Industrial,2025 Q3,All,2025 Q2,Baton Rouge - LA USA - Ascension,7095798,12.98,-79523,408720,8.11880528926849%,399
Industrial,2025 Q3,All,2025 Q2,Baton Rouge - LA USA - East Baton Rouge Parish  (Cluster),25093693,10,-117004,-5315,2.60032676160336%,1512
Industrial,2025 Q3,All,2025 Q2,Baton Rouge - LA USA - East Baton Rouge Parish North,16921885,8.31,-32022,-3591,1.75764691084623%,947
Industrial,2025 Q3,All,2025 Q2,Baton Rouge - LA USA - East Baton Rouge Parish South,8171808,13.55,-84982,-1724,4.34531755745411%,565
Industrial,2025 Q3,All,2025 Q2,Baton Rouge - LA USA - East Feliciana Parish  (Cluster),217837,5.37,-750,-53,0.319964019581676%,9
Industrial,2025 Q3,All,2025 Q2,Baton Rouge - LA USA - East Feliciana Parish,217837,5.37,-750,-53,0.319964019581676%,9
Industrial,2025 Q3,All,2025 Q2,Baton Rouge - LA USA - Livingston Parish  (Cluster),2345625,11.25,-7978,-499,0.421167071908712%,106
Industrial,2025 Q3,All,2025 Q2,Baton Rouge - LA USA - Livingston Parish,2345625,11.25,-7978,-499,0.421167071908712%,106
Industrial,2025 Q3,All,2025 Q2,Baton Rouge - LA USA - Pointe Coupee Parish  (Cluster),368377,10.73,-1269,-82,0.32222424633801%,7
Industrial,2025 Q3,All,2025 Q2,Baton Rouge - LA USA - Pointe Coupee Parish,368377,10.73,-1269,-82,0.32222424633801%,7
Industrial,2025 Q3,All,2025 Q2,Baton Rouge - LA USA - St Helena Parish  (Cluster),5862,7.92,-17,,0.290003418922424%,2
Industrial,2025 Q3,All,2025 Q2,Baton Rouge - LA USA - St Helena Parish,5862,7.92,-17,,0.290003418922424%,2
Industrial,2025 Q3,All,2025 Q2,Baton Rouge - LA USA - West Baton Rouge  (Cluster),9580240,9.35,-286506,-2483,5.35426028072834%,137
Industrial,2025 Q3,All,2025 Q2,Baton Rouge - LA USA - West Baton Rouge,9580240,9.35,-286506,-2483,5.35426028072834%,137
Industrial,2025 Q3,All,2025 Q2,Baton Rouge - LA USA - West Feliciana Parish  (Cluster),234947,2.86,-811,-53,0.322625949047506%,2
Industrial,2025 Q3,All,2025 Q2,Baton Rouge - LA USA - West Feliciana Parish,234947,2.86,-811,-53,0.322625949047506%,2
Industrial,2025 Q3,All,2025 Q2,Battle Creek - MI USA - Battle Crk/W Calhoun Cnty,20768254,5.51,-55520,244457,2.74901781231165%,353
Industrial,2025 Q3,All,2025 Q2,Battle Creek - MI USA - Calhoun County (Cluster),27602864,5.37,-63080,242102,3.25394496321678%,493
Industrial,2025 Q3,All,2025 Q2,Battle Creek - MI USA - Eastern Calhoun County,6834610,4.87,-7560,-2355,4.7882616519928%,140
Industrial,2025 Q3,All,2025 Q2,Beaumont - TX USA - Beaumont (Cluster),4691361,9.32,-268348,27196,10.5854570865631%,313
Industrial,2025 Q3,All,2025 Q2,Beaumont - TX USA - Beaumont,4691361,9.32,-268348,27196,10.5854570865631%,313
Industrial,2025 Q3,All,2025 Q2,Beaumont - TX USA - Downtown Beaumont (Cluster),5111937,7.95,38178,4532,3.02466563880444%,284
Industrial,2025 Q3,All,2025 Q2,Beaumont - TX USA - Downtown Beaumont,5111937,7.95,38178,4532,3.02466563880444%,284
Industrial,2025 Q3,All,2025 Q2,Beaumont - TX USA - Downtown Port Arthur (Cluster),467267,8.63,41405,-44,9.01005193591118%,26
Industrial,2025 Q3,All,2025 Q2,Beaumont - TX USA - Downtown Port Arthur,467267,8.63,41405,-44,9.01005193591118%,26
Industrial,2025 Q3,All,2025 Q2,Beaumont - TX USA - Hardin County (Cluster),1523809,8.2,-16927,-145,22.7199077606201%,81
Industrial,2025 Q3,All,2025 Q2,Beaumont - TX USA - Hardin County,1523809,8.2,-16927,-145,22.7199077606201%,81
Industrial,2025 Q3,All,2025 Q2,Beaumont - TX USA - Orange County,3865216,8.98,30549,-373,0.96222311258316%,165
Industrial,2025 Q3,All,2025 Q2,Beaumont - TX USA - Outlying Jefferson County (Cluster),2163028,10.75,235900,103655,5.18694147467613%,91
Industrial,2025 Q3,All,2025 Q2,Beaumont - TX USA - Outlying Jefferson County,2163028,10.75,235900,103655,5.18694147467613%,91
Industrial,2025 Q3,All,2025 Q2,Beaumont - TX USA - Port Arthur (Cluster),3587483,10.72,44301,44999,6.21703304350376%,220
Industrial,2025 Q3,All,2025 Q2,Beaumont - TX USA - Port Arthur,3587483,10.72,44301,44999,6.21703304350376%,220
Industrial,2025 Q3,All,2025 Q2,Bend - OR USA - Deschutes County (Cluster),12333477,11.85,71771,48469,2.59005632251501%,810
Industrial,2025 Q3,All,2025 Q2,Bend - OR USA - Deschutes County,12333477,11.85,71771,48469,2.59005632251501%,810
Industrial,2025 Q3,All,2025 Q2,Binghamton - NY USA - Binghamton (Cluster),21493054,7.99,-38758,-7738,3.14928255975246%,533
Industrial,2025 Q3,All,2025 Q2,Binghamton - NY USA - Broome County,21493054,7.99,-38758,-7738,3.14928255975246%,533
Industrial,2025 Q3,All,2025 Q2,Birmingham - AL USA - Bessemer,34586222,7.07,85223,1197388,5.75999319553375%,667
Industrial,2025 Q3,All,2025 Q2,Birmingham - AL USA - Bibb County (Cluster),2841553,7.11,13224,-651,0.303531205281615%,15
Industrial,2025 Q3,All,2025 Q2,Birmingham - AL USA - Bibb County,2841553,7.11,13224,-651,0.303531205281615%,15
Industrial,2025 Q3,All,2025 Q2,Birmingham - AL USA - Blount County (Cluster),1113202,7.82,-3933,-242,1.64336748421192%,50
Industrial,2025 Q3,All,2025 Q2,Birmingham - AL USA - Blount County,1113202,7.82,-3933,-242,1.64336748421192%,50
Industrial,2025 Q3,All,2025 Q2,Birmingham - AL USA - CBD,1367220,6.83,19551,-305,17.658095061779%,48
Industrial,2025 Q3,All,2025 Q2,Birmingham - AL USA - Center Point,3563758,8.66,-8481,-870,1.21848899871111%,70
Industrial,2025 Q3,All,2025 Q2,Birmingham - AL USA - Central Birmingham (Cluster),19560079,8.19,106270,-4805,4.98129390180111%,758
Industrial,2025 Q3,All,2025 Q2,Birmingham - AL USA - Chelsea/Harpersville,839353,11.62,-1244,-174,1.54035314917564%,44
Industrial,2025 Q3,All,2025 Q2,Birmingham - AL USA - Chilton County (Cluster),1262873,6.89,29381,-266,2.04937476664782%,59
Industrial,2025 Q3,All,2025 Q2,Birmingham - AL USA - Chilton County,1262873,6.89,29381,-266,2.04937476664782%,59
Industrial,2025 Q3,All,2025 Q2,Birmingham - AL USA - Eastside,8240851,7.96,260166,-2030,1.69216748327017%,283
Industrial,2025 Q3,All,2025 Q2,Birmingham - AL USA - Fultondale,25007057,6.5,-344349,9958,3.52338142693043%,543
Industrial,2025 Q3,All,2025 Q2,Birmingham - AL USA - Hoover,1362294,12.55,7474,-288,0.300082075409591%,57
Industrial,2025 Q3,All,2025 Q2,Birmingham - AL USA - Hwy 280/Jefferson County,151021,17.41,-472,-26,0.295323156751692%,19
Industrial,2025 Q3,All,2025 Q2,Birmingham - AL USA - Hwy 280/Shelby County,342008,16.39,-4,-83,0.298238638788462%,26
Industrial,2025 Q3,All,2025 Q2,Birmingham - AL USA - I-65 Corr/S Shelby County,16157921,9.37,473453,-3417,3.4704465419054%,742
Industrial,2025 Q3,All,2025 Q2,Birmingham - AL USA - Midtown,406769,11.66,-6396,-85,1.55149484053254%,29
Industrial,2025 Q3,All,2025 Q2,Birmingham - AL USA - North Jefferson County (Cluster),25007057,6.5,-344349,9958,3.52338142693043%,543
Industrial,2025 Q3,All,2025 Q2,Birmingham - AL USA - Shelby County (Cluster),17339282,9.62,472205,-3674,3.31444516777992%,812
Industrial,2025 Q3,All,2025 Q2,Birmingham - AL USA - South Jefferson County (Cluster),12096571,9.69,-2025,-2652,8.25076773762703%,351
Industrial,2025 Q3,All,2025 Q2,Birmingham - AL USA - Southside,6573902,9.67,-543,-1588,3.27177084982395%,265
Industrial,2025 Q3,All,2025 Q2,Birmingham - AL USA - St Clair County (Cluster),6701021,8,-8173,-1823,10.4979820549488%,203
Industrial,2025 Q3,All,2025 Q2,Birmingham - AL USA - St Clair County,6701021,8,-8173,-1823,10.4979820549488%,203
Industrial,2025 Q3,All,2025 Q2,Birmingham - AL USA - Trussville,11042144,9.29,236104,231222,5.34853562712669%,474
Industrial,2025 Q3,All,2025 Q2,Birmingham - AL USA - Trussville/Center Point (Cluster),14605902,9.14,227623,230352,4.34082746505737%,544
Industrial,2025 Q3,All,2025 Q2,Birmingham - AL USA - Vestavia Hills,82564,13.05,-263,-17,0.297950673848391%,5
Industrial,2025 Q3,All,2025 Q2,Birmingham - AL USA - Vulcan/Oxmoor,10093923,9.08,-2368,-2236,9.77785363793373%,241
Industrial,2025 Q3,All,2025 Q2,Birmingham - AL USA - Walker County (Cluster),2353456,9.22,-1047,-503,0.563639169558883%,95
Industrial,2025 Q3,All,2025 Q2,Birmingham - AL USA - Walker County,2353456,9.22,-1047,-503,0.563639169558883%,95
Industrial,2025 Q3,All,2025 Q2,Birmingham - AL USA - West Jefferson County (Cluster),34586222,7.07,85223,1197388,5.75999319553375%,667
Industrial,2025 Q3,All,2025 Q2,Birmingham - AL USA - Westside,3378106,6.47,-172904,-882,11.2011879682541%,162
Industrial,2025 Q3,All,2025 Q2,Bloomsburg-Berwick - PA USA - Bloomsburg/Berwick  (Cluster),11297896,5.11,512820,-3773,0.541702611371875%,208
Industrial,2025 Q3,All,2025 Q2,Bloomsburg-Berwick - PA USA - Bloomsburg/Berwick,11297896,5.11,512820,-3773,0.541702611371875%,208
Industrial,2025 Q3,All,2025 Q2,Boise - ID USA - Airport (Cluster),10149835,10.08,184122,86962,12.9053130745888%,296
Industrial,2025 Q3,All,2025 Q2,Boise - ID USA - Airport,10149835,10.08,184122,86962,12.9053130745888%,296
Industrial,2025 Q3,All,2025 Q2,Boise - ID USA - Boise County (Cluster),129844,4.84,-565,-11,0.426665833219886%,5
Industrial,2025 Q3,All,2025 Q2,Boise - ID USA - Boise County,129844,4.84,-565,-11,0.426665833219886%,5
Industrial,2025 Q3,All,2025 Q2,Boise - ID USA - Caldwell (Cluster),6636137,9.47,-471252,51588,13.0975589156151%,295
Industrial,2025 Q3,All,2025 Q2,Boise - ID USA - Caldwell,6636137,9.47,-471252,51588,13.0975589156151%,295
Industrial,2025 Q3,All,2025 Q2,Boise - ID USA - Central Boise (Cluster),2259362,10.32,-1073,-167,3.73326614499092%,116
Industrial,2025 Q3,All,2025 Q2,Boise - ID USA - Central Boise,2259362,10.32,-1073,-167,3.73326614499092%,116
Industrial,2025 Q3,All,2025 Q2,Boise - ID USA - Downtown Boise (Cluster),565472,12.15,75938,-43,7.81612545251846%,25
Industrial,2025 Q3,All,2025 Q2,Boise - ID USA - Downtown Boise,565472,12.15,75938,-43,7.81612545251846%,25
Industrial,2025 Q3,All,2025 Q2,Boise - ID USA - Eagle (Cluster),329195,15.01,-19552,-23,5.93295767903328%,26
Industrial,2025 Q3,All,2025 Q2,Boise - ID USA - Eagle,329195,15.01,-19552,-23,5.93295767903328%,26
Industrial,2025 Q3,All,2025 Q2,Boise - ID USA - Gem County (Cluster),620860,8.35,-31714,-51,5.10034486651421%,32
Industrial,2025 Q3,All,2025 Q2,Boise - ID USA - Gem County,620860,8.35,-31714,-51,5.10034486651421%,32
Industrial,2025 Q3,All,2025 Q2,Boise - ID USA - Meridian (Cluster),8341298,12.41,139706,383350,5.50637319684029%,285
Industrial,2025 Q3,All,2025 Q2,Boise - ID USA - Meridian,8341298,12.41,139706,383350,5.50637319684029%,285
Industrial,2025 Q3,All,2025 Q2,Boise - ID USA - Middleton (Cluster),546268,9.97,-5537,-132,0.989441107958555%,49
